lagoslakeid,lake_nhdid,lake_reachcode,lake_namegnis,lake_namelagos,lake_county,lake_countyfips,lake_lat_decdeg,lake_lon_decdeg,lake_centroidstate,nhdhr_area_sqkm,nhdhr_fdate,nhdhr_gnisid,lagosus_legacysiteid,lagosus_legacysitelabel,lagosus_legacyprogram,wqp_monitoringlocationidentifier,wqp_monitoringlocationname,wqp_providername,nhdplusv2_comid,nhdplusv2_reachcode,nhdplusv2_area_sqkm,lagosne_lagoslakeid,lagosne_legacysiteid,nla2007_siteid,nla2012_siteid,nhdplusv2_lakes_n,lagosne_lakes_n,wqp_sites_n,lagosus_legacyids_n
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-118,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-118,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-119,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-119,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-119,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-119,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-120,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-120,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-120,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-120,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-121,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-121,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-121,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-121,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-122,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-122,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-122,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-122,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-201,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-201,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-201,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-201,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-202,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-202,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-202,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-202,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-203,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-203,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-203,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-203,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-204,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-204,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-204,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-204,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-207,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-207,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-207,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-207,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-209,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-209,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-209,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-209,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-211,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-211,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-211,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-211,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-212,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-212,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-212,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-212,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-222,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-222,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-222,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-222,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-245,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-245,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-245,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-245,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-246,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-246,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-246,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-246,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-249,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-249,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-249,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-249,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-250,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-250,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-250,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-250,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-251,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-251,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-251,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-251,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-252,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-252,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-252,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-252,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-253,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-253,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-253,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-253,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-254,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-254,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-254,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-254,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-255,RAINY,STORET,120052233,9.03E+12,197.246,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-255,RAINY,STORET,7151078,9.03E+12,0.272,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-255,RAINY,STORET,7156776,9.03E+12,2.292,73,69-0694-00-211,NA,NA,4,1,43,30
73,120019354,9.03E+12,Rainy Lake,Rainy Lake,St. Louis,27137,48.5643998,-93.17219112,MN,185.2254721,2014-09-25T04:00:00Z,662245,NA,NA,NA,MNPCA-69-0694-00-255,RAINY,STORET,22235732,9.03E+12,0.004,73,69-0694-00-211,NA,NA,4,1,43,30
